weapon,fire_count,hit,damage_0_rate,distance_mean,distance_min,distance_max,HeadShot,NeckShot,TorsoShot,PelvisShot,ArmShot,LegShot,NonSpecific,player_name
Beryl M762,78,0.128,0.5238095238095238,7.730476190476191,4.39,17.98,1.0,0.0,13.0,1.0,4.0,2.0,0.0,Freedom_py
Kar98k,22,0.136,0.0,246.16,219.76,271.3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Freedom_py
AKM,28,0.25,0.0,34.362857142857145,28.42,40.95,0.0,0.0,3.0,1.0,1.0,2.0,0.0,me1shuaige
Kar98k,13,0.077,0.5,156.24,123.88,188.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,me1shuaige
Beryl M762,42,0.167,0.125,47.38375,4.1,64.65,1.0,0.0,2.0,1.0,1.0,3.0,0.0,9oiio-_
UMP45,4,0.25,0.0,11.96,11.96,11.96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,AvelineTT1204
AUG,15,0.067,0.6666666666666666,6.260000000000001,6.21,6.29,1.0,0.0,2.0,0.0,0.0,0.0,0.0,wtydhabjd
Mk12,90,0.067,0.0,251.49166666666667,223.69,291.13,2.0,0.0,1.0,2.0,1.0,0.0,0.0,wtydhabjd
Beryl M762,47,0.149,0.125,28.40625,12.16,34.64,0.0,0.0,3.0,0.0,1.0,4.0,0.0,longtianhao13
Frag Grenade,2,0.5,0.5,58.974999999999994,53.73,64.22,0.0,0.0,0.0,0.0,0.0,0.0,2.0,China-PLA-L-Liu
Kar98k,12,0.083,0.0,81.19,81.19,81.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,woxihuan-NUERN
Frag Grenade,2,0.5,0.0,55.07,55.07,55.07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0846
M24,18,0.056,0.5,317.66999999999996,313.2,322.14,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0846
M416,192,0.099,0.4411764705882353,23.105882352941176,1.26,117.02,1.0,0.0,22.0,2.0,1.0,8.0,0.0,0846
AKM,60,0.033,0.0,34.91,34.91,34.91,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Breeze_8888
ACE32,81,0.111,0.0,63.53222222222222,28.42,82.33,0.0,0.0,6.0,2.0,0.0,1.0,0.0,HTWZSHA
SKS,3,0.333,0.0,61.2,61.2,61.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,BBBB22221
ACE32,120,0.017,0.0,32.74,32.74,32.74,0.0,0.0,0.0,0.0,0.0,2.0,0.0,QQQQRRRREEEEWWW
M24,7,0.0,1.0,73.72,73.72,73.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,QQQQRRRREEEEWWW
MP5K,52,0.096,0.5454545454545454,17.46090909090909,2.76,39.4,1.0,0.0,6.0,1.0,0.0,3.0,0.0,Coward-JJ
QBU,15,0.133,0.0,49.3,49.1,49.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Nickname_YW
QBZ95,38,0.079,0.0,6.916666666666667,6.47,7.4,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Nickname_YW
AKM,81,0.136,0.45,13.6505,5.98,26.98,2.0,0.0,14.0,2.0,1.0,1.0,0.0,JD-YingYe
Frag Grenade,1,1.0,0.0,40.84,40.84,40.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,JD-YingYe
Kar98k,3,0.0,1.0,54.52,54.52,54.52,0.0,0.0,0.0,1.0,0.0,0.0,0.0,JD-YingYe
AUG,200,0.025,0.5833333333333334,21.643333333333334,16.88,23.79,0.0,0.0,7.0,1.0,3.0,1.0,0.0,AMGC63GT500
M416,194,0.021,0.0,41.864999999999995,26.63,86.89,1.0,0.0,2.0,1.0,0.0,0.0,0.0,SSongSingHa
Mk12,22,0.227,0.0,122.396,84.24,182.17,1.0,0.0,3.0,0.0,1.0,0.0,0.0,SSongSingHa
MP5K,40,0.075,0.25,11.41,11.3,11.45,0.0,0.0,3.0,0.0,1.0,0.0,0.0,AIM-MIA
Frag Grenade,2,0.5,0.0,39.94,39.94,39.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mano_tot
Mk12,46,0.065,0.0,151.16,136.05,181.38,0.0,0.0,1.0,0.0,0.0,2.0,0.0,Mano_tot
M249,7,0.429,0.0,16.14,16.14,16.14,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Baisaloveloser
AUG,25,0.04,0.0,37.51,37.51,37.51,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TvT_JIU
M249,25,0.12,0.6666666666666666,9.665555555555555,3.55,19.9,1.0,0.0,2.0,2.0,4.0,0.0,0.0,TvT_JIU
Frag Grenade,1,1.0,0.0,55.55,55.55,55.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PDGL_7Y7Y
QBZ95,55,0.127,0.125,36.245000000000005,17.69,77.31,1.0,0.0,2.0,0.0,4.0,1.0,0.0,PDGL_7Y7Y
QBU,12,0.0,1.0,20.315,3.58,37.08,0.0,0.0,3.0,1.0,0.0,0.0,0.0,CoCo_3c
QBZ95,5,0.4,0.0,36.52,36.52,36.52,0.0,0.0,2.0,0.0,0.0,0.0,0.0,CoCo_3c
AKM,23,0.0,1.0,18.49,5.19,23.09,0.0,0.0,2.0,0.0,0.0,2.0,0.0,vubb_
Micro UZI,11,0.0,1.0,2.8228571428571425,2.34,3.29,1.0,0.0,5.0,0.0,1.0,0.0,0.0,Phys1cx
VSS,10,0.2,0.0,3.09,3.03,3.15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Phys1cx
ACE32,26,0.308,0.2727272727272727,23.59090909090909,10.14,28.76,1.0,0.0,7.0,1.0,0.0,2.0,0.0,P1P1T-
QBZ95,14,0.071,0.0,5.98,5.98,5.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,P1P1T-
MP5K,39,0.103,0.6363636363636364,24.727272727272727,10.56,36.54,1.0,0.0,6.0,3.0,1.0,0.0,0.0,PDGL_8X8X
Frag Grenade,2,0.5,0.0,58.97,58.97,58.97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SupremeJym
QBU,27,0.148,0.5555555555555556,91.52333333333334,89.57,93.22,3.0,0.0,6.0,0.0,0.0,0.0,0.0,SupremeJym
QBZ95,24,0.167,0.5,27.53,12.64,41.89,0.0,0.0,4.0,2.0,1.0,1.0,0.0,K_-0312
SKS,8,0.25,0.3333333333333333,10.0,9.36,10.63,0.0,0.0,3.0,0.0,0.0,0.0,0.0,K_-0312
M416,40,0.075,0.8421052631578947,19.1,7.61,40.73,2.0,0.0,7.0,3.0,4.0,3.0,0.0,HeyBro_Owen
AKM,30,0.2,0.3333333333333333,16.10111111111111,3.96,41.79,0.0,0.0,7.0,1.0,1.0,0.0,0.0,Ta1k_-
QBZ95,63,0.048,0.0,5.1466666666666665,4.93,5.52,0.0,0.0,1.0,2.0,0.0,0.0,0.0,YouJinabc
SKS,18,0.389,0.0,69.24714285714286,55.92,85.92,1.0,0.0,4.0,1.0,1.0,0.0,0.0,YouJinabc
Sawed-off,2,0.0,1.0,4.53,3.61,4.99,1.0,0.0,6.0,0.0,2.0,3.0,0.0,Wardddddog
SKS,10,0.1,0.0,31.7,31.7,31.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lntano-XiaoAn
M24,6,0.333,0.0,142.365,108.84,175.89,0.0,0.0,2.0,0.0,0.0,0.0,0.0,PIA_CODE
MP5K,90,0.067,0.6,9.872666666666667,2.12,70.24,2.0,0.0,8.0,1.0,1.0,3.0,0.0,Oyboy-_
Vector,68,0.162,0.5416666666666666,4.33875,2.1,6.33,1.0,0.0,19.0,0.0,4.0,0.0,0.0,Oyboy-_
AUG,235,0.043,0.2857142857142857,19.477857142857143,2.57,33.08,1.0,0.0,12.0,1.0,0.0,0.0,0.0,TheGame1983
Frag Grenade,5,0.2,0.0,53.54,53.54,53.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TheGame1983
Mk12,34,0.206,0.46153846153846156,121.80384615384615,87.51,154.99,5.0,0.0,7.0,0.0,0.0,1.0,0.0,TheGame1983
AKM,86,0.105,0.5263157894736842,22.914210526315788,6.46,51.51,2.0,0.0,10.0,2.0,2.0,3.0,0.0,xiangkaob1
AKM,25,0.08,0.0,54.94,54.9,54.98,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Qu1eT_-
Vector,21,0.048,0.5,30.38,30.38,30.38,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Qu1eT_-
M416,14,0.429,0.14285714285714285,38.371428571428574,24.94,41.2,2.0,0.0,3.0,0.0,2.0,0.0,0.0,4HaI_Myoyo
Thompson,65,0.062,0.6,5.572,1.33,14.78,2.0,0.0,4.0,4.0,0.0,0.0,0.0,BaByXuo_o
M249,102,0.049,0.16666666666666666,44.50333333333333,6.47,83.51,0.0,0.0,6.0,0.0,0.0,0.0,0.0,WANGZHEGU1LA1
QBZ95,30,0.067,0.0,67.91499999999999,67.74,68.09,0.0,0.0,2.0,0.0,0.0,0.0,0.0,iRui_1019
Beryl M762,53,0.113,0.6,9.616000000000001,4.05,35.69,0.0,0.0,9.0,3.0,2.0,1.0,0.0,ASAP_Inner
M416,27,0.222,0.0,84.015,83.05,85.29,0.0,0.0,1.0,2.0,0.0,3.0,0.0,B1eYanW0-_-
QBZ95,56,0.25,0.06666666666666667,62.083333333333336,27.76,96.74,0.0,0.0,7.0,3.0,1.0,4.0,0.0,B1eYanW0-_-
Vector,77,0.182,0.5333333333333333,13.653666666666668,1.55,43.81,5.0,0.0,11.0,5.0,4.0,5.0,0.0,B1eYanW0-_-
QBZ95,26,0.077,0.0,9.18,8.77,9.59,0.0,0.0,1.0,0.0,0.0,1.0,0.0,F_irst_-
M16A4,15,0.2,0.625,7.45875,2.59,14.69,0.0,0.0,4.0,4.0,0.0,0.0,0.0,IShaQ_-
QBZ95,18,0.167,0.0,15.226666666666667,15.13,15.29,0.0,0.0,3.0,0.0,0.0,0.0,0.0,IShaQ_-
Mk47 Mutant,14,0.214,0.25,13.2975,10.87,15.74,1.0,0.0,2.0,1.0,0.0,0.0,0.0,seven-viki
M416,37,0.081,0.0,4.266666666666667,1.52,9.68,0.0,0.0,3.0,0.0,0.0,0.0,0.0,SNE-CROWLEY
Frag Grenade,1,0.0,1.0,35.35,35.35,35.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ninkimi
Mk47 Mutant,47,0.128,0.6,20.148666666666667,2.05,46.48,0.0,0.0,8.0,0.0,4.0,3.0,0.0,Ninkimi
M24,1,1.0,0.0,5.57,5.57,5.57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,arinT_-
Beryl M762,50,0.12,0.5714285714285714,17.31714285714286,2.79,65.49,0.0,0.0,10.0,0.0,3.0,1.0,0.0,l-ZOMBIE-l
Mk12,18,0.278,0.16666666666666666,60.45333333333334,57.63,65.23,0.0,0.0,6.0,0.0,0.0,0.0,0.0,l-ZOMBIE-l
Frag Grenade,1,2.0,0.0,22.965,22.65,23.28,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Suck_D_Tracy
MP5K,22,0.136,0.0,33.050000000000004,33.02,33.08,1.0,0.0,2.0,0.0,0.0,0.0,0.0,Suck_D_Tracy
Micro UZI,58,0.138,0.5555555555555556,11.818333333333335,6.89,18.09,1.0,0.0,10.0,3.0,1.0,3.0,0.0,Suck_D_Tracy
M416,8,0.375,0.0,114.62666666666667,113.83,115.94,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Z_wait_LY_-
ACE32,17,0.059,0.0,57.62,57.62,57.62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NB--ErKang
ACE32,23,0.13,0.6666666666666666,12.84888888888889,12.71,12.96,1.0,0.0,5.0,1.0,1.0,1.0,0.0,Struggle-10
QBU,4,0.5,0.0,66.98,66.98,66.98,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Struggle-10
ACE32,223,0.099,0.3888888888888889,38.369166666666665,3.0,57.62,9.0,0.0,8.0,7.0,4.0,8.0,0.0,B1eaiW0-_-
Frag Grenade,3,1.0,0.25,38.105,12.94,52.68,0.0,0.0,0.0,0.0,0.0,0.0,4.0,B1eaiW0-_-
M24,11,0.091,0.6666666666666666,215.27999999999997,166.7,242.6,0.0,0.0,1.0,1.0,0.0,1.0,0.0,B1eaiW0-_-
ACE32,98,0.051,0.0,78.952,47.63,103.28,0.0,0.0,3.0,0.0,0.0,2.0,0.0,7053-_
ACE32,64,0.047,0.5714285714285714,44.26285714285715,23.73,95.4,2.0,0.0,3.0,0.0,1.0,1.0,0.0,AWG19-
Frag Grenade,5,0.2,0.0,37.83,37.83,37.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,AWG19-
Thompson,29,0.103,0.7272727272727273,1.5454545454545454,1.37,1.74,0.0,0.0,11.0,0.0,0.0,0.0,0.0,AGhuzi
M416,74,0.068,0.8214285714285714,16.16142857142857,0.81,52.14,0.0,0.0,9.0,2.0,0.0,17.0,0.0,Pa3n-
Mk12,12,0.417,0.16666666666666666,68.57000000000001,4.4,115.71,0.0,0.0,3.0,1.0,0.0,2.0,0.0,Pa3n-
Vector,30,0.233,0.2222222222222222,7.593333333333334,2.63,16.02,2.0,0.0,5.0,0.0,2.0,0.0,0.0,AKA_wuya
Beryl M762,30,0.133,0.6666666666666666,27.96666666666667,6.25,49.64,1.0,0.0,11.0,0.0,0.0,0.0,0.0,xianmomoqiaji
Frag Grenade,1,1.0,0.5,48.870000000000005,48.1,49.64,0.0,0.0,0.0,0.0,0.0,0.0,2.0,xianmomoqiaji
Kar98k,18,0.389,0.125,147.69375,95.59,220.88,5.0,0.0,3.0,0.0,0.0,0.0,0.0,xianmomoqiaji
QBZ95,20,0.0,1.0,18.27,11.32,23.69,2.0,0.0,7.0,0.0,0.0,0.0,0.0,xianmomoqiaji
M416,25,0.16,0.3333333333333333,29.395,29.3,29.54,0.0,0.0,3.0,3.0,0.0,0.0,0.0,TianBaoGo
Beryl M762,15,0.133,0.0,16.21,15.9,16.52,0.0,0.0,1.0,0.0,1.0,0.0,0.0,ZP1963
ACE32,11,0.182,0.0,31.075,31.04,31.11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,saidacollahanta
ACE32,20,0.05,0.0,17.39,17.39,17.39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,fanyaosuli
Vector,23,0.043,0.6666666666666666,3.0933333333333337,2.25,4.24,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Mnnnnnnnnm_
MP5K,33,0.0,1.0,8.946666666666667,2.65,40.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,B1ebuW0-_-
Mk12,3,0.667,0.3333333333333333,73.49,73.31,73.75,2.0,0.0,0.0,0.0,1.0,0.0,0.0,B1ebuW0-_-
AKM,16,0.0,1.0,15.622,15.37,15.82,0.0,0.0,0.0,5.0,0.0,0.0,0.0,ivvn-
Thompson,29,0.138,0.6,16.162,15.75,16.88,1.0,0.0,1.0,2.0,2.0,4.0,0.0,BiJin_Do
Frag Grenade,2,0.5,0.0,50.78,50.78,50.78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,xx4518
M24,5,0.4,0.0,78.87,50.54,107.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,xx4518
QBZ95,17,0.176,0.0,5.716666666666666,2.19,12.56,0.0,0.0,3.0,0.0,0.0,0.0,0.0,xx4518
AKM,76,0.118,0.4,22.85,9.05,62.63,1.0,0.0,4.0,2.0,4.0,4.0,0.0,TvT_Tian
Beryl M762,79,0.013,0.0,13.31,13.31,13.31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TvT_Tian
M24,9,0.333,0.0,88.30666666666666,75.49,102.27,0.0,0.0,3.0,0.0,0.0,0.0,0.0,innmua
Mk47 Mutant,27,0.296,0.0,37.83375,19.98,100.17,0.0,0.0,7.0,1.0,0.0,0.0,0.0,innmua
Frag Grenade,1,1.0,0.6666666666666666,5.06,0.0,9.88,0.0,0.0,0.0,0.0,0.0,0.0,3.0,J1aBaby-_
ACE32,28,0.143,0.5555555555555556,4.731111111111111,1.78,8.62,0.0,0.0,8.0,0.0,1.0,0.0,0.0,DissLaoHu
UMP45,8,0.375,0.0,13.266666666666666,12.7,14.33,1.0,0.0,2.0,0.0,0.0,0.0,0.0,DissLaoHu
QBU,19,0.263,0.4444444444444444,9.095555555555556,5.36,15.05,2.0,0.0,7.0,0.0,0.0,0.0,0.0,Duk7il
QBZ95,12,0.333,0.0,38.055,37.66,38.7,0.0,0.0,1.0,0.0,0.0,3.0,0.0,Duk7il
ACE32,12,0.083,0.0,19.56,19.56,19.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yy79698_WeiXiao
Beryl M762,11,0.091,0.0,81.91,81.91,81.91,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yy79698_WeiXiao
Frag Grenade,1,1.0,0.0,89.93,89.93,89.93,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01044496330
Kar98k,1,1.0,0.0,54.57,54.57,54.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TL_KAWAIIBOY
M416,18,0.222,0.0,7.5375,6.65,10.2,0.0,0.0,1.0,3.0,0.0,0.0,0.0,TL_KAWAIIBOY
ACE32,54,0.185,0.0,30.836000000000002,5.17,56.7,0.0,0.0,8.0,1.0,1.0,0.0,0.0,Anoxia_Nb
SCAR-L,11,0.182,0.0,16.33,16.33,16.33,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Anoxia_Nb
Frag Grenade,5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Comedian-mc
M16A4,6,0.667,0.0,13.81,13.4,14.31,0.0,0.0,2.0,0.0,2.0,0.0,0.0,Comedian-mc
Frag Grenade,1,1.0,0.0,30.21,30.21,30.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Bubble_Yole
M416,125,0.536,0.0,46.741194029850746,3.15,142.85,9.0,0.0,54.0,3.0,0.0,1.0,0.0,Bubble_Yole
MP5K,94,0.266,0.0,21.582400000000003,4.69,103.61,9.0,0.0,16.0,0.0,0.0,0.0,0.0,Bubble_Yole
Kar98k,7,0.286,0.0,93.185,93.11,93.26,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Lifetime-1ovE
M416,23,0.435,0.0,9.408,0.86,14.71,0.0,0.0,7.0,2.0,1.0,0.0,0.0,Lifetime-1ovE
Mk12,6,0.333,0.0,1.365,1.18,1.55,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Lifetime-1ovE
Mk47 Mutant,40,0.15,0.0,30.461666666666662,5.1,44.16,0.0,0.0,4.0,1.0,0.0,1.0,0.0,Lifetime-1ovE
AKM,60,0.067,0.0,38.36,22.01,74.12,0.0,0.0,3.0,1.0,0.0,0.0,0.0,yfjgfddd
Mk12,68,0.074,0.0,162.598,124.85,229.3,3.0,0.0,1.0,1.0,0.0,0.0,0.0,yfjgfddd
Beryl M762,14,0.214,0.0,19.936666666666667,18.33,22.57,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Tde_Oliver
M24,2,0.5,0.0,155.41,155.41,155.41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Tde_Oliver
Frag Grenade,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Mourner_MC
AUG,13,0.308,0.0,7.17,7.17,7.17,0.0,0.0,4.0,0.0,0.0,0.0,0.0,dadiaokun1234
AWM,8,0.25,0.0,294.38,289.98,298.78,1.0,0.0,1.0,0.0,0.0,0.0,0.0,dadiaokun1234
Beryl M762,66,0.091,0.0,37.431666666666665,14.15,67.71,2.0,0.0,2.0,1.0,1.0,0.0,0.0,dadiaokun1234
M24,2,0.5,0.0,122.55,122.55,122.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,dadiaokun1234
Frag Grenade,1,1.0,0.0,15.64,15.64,15.64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4MOH
Mk12,35,0.029,0.0,184.68,184.68,184.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DokiDoki_728
QBZ95,93,0.032,0.0,25.05666666666667,25.05,25.06,0.0,0.0,2.0,1.0,0.0,0.0,0.0,DokiDoki_728
ACE32,102,0.098,0.0,30.178999999999995,15.95,54.91,2.0,0.0,4.0,0.0,3.0,1.0,0.0,adilo_hh
Frag Grenade,1,1.0,0.0,41.09,41.09,41.09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,adilo_hh
M416,28,0.071,0.0,16.53,16.45,16.61,0.0,0.0,1.0,0.0,1.0,0.0,0.0,adilo_hh
AKM,37,0.108,0.6923076923076923,7.901538461538461,4.6,11.53,0.0,0.0,8.0,1.0,0.0,4.0,0.0,BiWayne
Mk12,123,0.122,0.4,196.87920000000003,82.92,262.61,4.0,0.0,9.0,8.0,0.0,4.0,0.0,BiWayne
P90,67,0.015,0.0,17.97,17.97,17.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,BiWayne
M24,16,0.125,0.0,256.035,222.97,289.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,lugalbanda_02
Frag Grenade,3,0.0,1.0,41.18,36.95,45.41,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Hirogi
M249,235,0.03,0.125,61.25875,45.29,66.31,1.0,0.0,2.0,2.0,0.0,3.0,0.0,Hirogi
Mk12,2,0.0,1.0,44.2,44.2,44.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Hirogi
AUG,32,0.125,0.0,19.5225,7.53,24.93,1.0,0.0,3.0,0.0,0.0,0.0,0.0,UnknownSlon
Frag Grenade,1,1.0,0.0,26.72,26.72,26.72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UnknownSlon
Beryl M762,79,0.063,0.75,26.820999999999998,18.0,41.48,1.0,0.0,8.0,5.0,1.0,5.0,0.0,Amhs_MZ
Beryl M762,66,0.045,0.0,23.343333333333334,9.15,51.66,0.0,0.0,0.0,0.0,2.0,1.0,0.0,HxHUNTER-_-
M24,15,0.133,0.0,332.53499999999997,332.39,332.68,0.0,0.0,2.0,0.0,0.0,0.0,0.0,61selami61
Mk47 Mutant,19,0.105,0.0,74.23,32.81,115.65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Yc4_Eric
M416,73,0.082,0.75,15.80625,0.83,67.04,1.0,0.0,18.0,3.0,0.0,2.0,0.0,lucky__pig
SKS,28,0.071,0.0,332.53499999999997,332.08,332.99,0.0,0.0,1.0,0.0,1.0,0.0,0.0,lucky__pig
M24,25,0.12,0.0,207.83666666666667,76.58,274.67,1.0,0.0,1.0,0.0,0.0,1.0,0.0,JINzhengen2233
M416,82,0.183,0.0,21.358666666666668,11.12,31.39,1.0,0.0,9.0,2.0,1.0,2.0,0.0,JINzhengen2233
MG3,121,0.025,0.0,28.666666666666668,22.79,40.34,0.0,0.0,2.0,0.0,0.0,1.0,0.0,JINzhengen2233
Mk12,8,0.25,0.0,73.06,63.15,82.97,1.0,0.0,0.0,1.0,0.0,0.0,0.0,DarKneSSsoul001
AUG,119,0.076,0.47058823529411764,10.268823529411764,2.82,30.99,3.0,0.0,6.0,2.0,2.0,4.0,0.0,Twitch_DjoKovic
Frag Grenade,1,0.0,1.0,27.78,27.78,27.78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Twitch_DjoKovic
Micro UZI,17,0.059,0.0,35.35,35.35,35.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Harzknueppel
ACE32,157,0.006,0.0,0.92,0.92,0.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TR_Ozgur
P90,20,0.2,0.0,50.84,50.3,51.98,0.0,0.0,2.0,1.0,0.0,1.0,0.0,TR_Ozgur
Frag Grenade,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ANDRIY-777
Groza,42,0.071,0.0,8.610000000000001,6.87,9.48,0.0,0.0,1.0,0.0,0.0,2.0,0.0,ANDRIY-777
Micro UZI,39,0.231,0.4,5.441333333333334,2.3,7.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,ANDRIY-777
M416,180,0.056,0.6,11.674000000000001,3.05,45.43,2.0,0.0,11.0,7.0,2.0,3.0,0.0,JohnAbruzzi46
UMP45,54,0.074,0.7333333333333333,2.8473333333333333,1.63,5.48,2.0,0.0,6.0,2.0,1.0,4.0,0.0,JohnAbruzzi46
MP5K,8,0.25,0.0,5.295,5.23,5.36,0.0,0.0,2.0,0.0,0.0,0.0,0.0,LADY-_-REFLEX
QBU,2,0.5,0.0,49.09,49.09,49.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mami_musti
Kar98k,14,0.214,0.5,47.50833333333333,37.66,66.38,0.0,0.0,4.0,0.0,1.0,1.0,0.0,PrinzPringles
M416,33,0.091,0.25,42.91,42.08,44.13,1.0,0.0,3.0,0.0,0.0,0.0,0.0,PrinzPringles
Frag Grenade,2,1.0,0.0,30.095000000000002,25.6,34.59,0.0,0.0,0.0,0.0,0.0,0.0,2.0,samenpeter
MP5K,29,0.207,0.14285714285714285,57.067142857142855,38.2,71.22,0.0,0.0,4.0,1.0,1.0,1.0,0.0,samenpeter
QBU,38,0.105,0.0,72.95,44.1,98.92,1.0,0.0,2.0,0.0,1.0,0.0,0.0,samenpeter
Beryl M762,195,0.036,0.7307692307692307,13.202692307692306,2.35,21.08,3.0,0.0,16.0,2.0,3.0,2.0,0.0,DokiDoki_112
AUG,1,1.0,0.0,7.01,7.01,7.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sivirin
QBZ95,77,0.078,0.6,45.63666666666666,42.03,49.65,2.0,0.0,3.0,2.0,4.0,4.0,0.0,J_T_C_N_W
UMP45,9,0.0,1.0,2.8275,2.79,2.85,0.0,0.0,3.0,0.0,0.0,1.0,0.0,J_T_C_N_W
ACE32,12,0.333,0.0,9.875,9.8,9.97,0.0,0.0,4.0,0.0,0.0,0.0,0.0,KPOBABbIU_
AUG,250,0.052,0.6578947368421053,25.62578947368421,1.21,76.9,2.0,0.0,22.0,4.0,0.0,10.0,0.0,GeeGee_Bond
Frag Grenade,5,1.2,0.25,42.41375,8.33,51.01,0.0,0.0,0.0,0.0,0.0,0.0,8.0,GeeGee_Bond
Mk12,76,0.132,0.16666666666666666,75.27333333333333,47.93,181.28,1.0,0.0,5.0,0.0,2.0,4.0,0.0,GeeGee_Bond
M416,292,0.168,0.33783783783783783,31.580405405405404,4.89,62.96,8.0,0.0,41.0,9.0,4.0,12.0,0.0,Dynowiak46
Mk12,15,0.067,0.0,90.72,90.72,90.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Dynowiak46
VSS,3,0.667,0.0,11.455,10.51,12.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,BorodashkaS
Frag Grenade,1,1.0,0.0,13.13,13.13,13.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Boona_ll
M416,20,0.1,0.0,50.23,50.23,50.23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Boona_ll
Groza,70,0.114,0.5294117647058824,24.632941176470588,4.8,46.75,6.0,0.0,4.0,3.0,1.0,3.0,0.0,FFxxxxxzz
Mk12,77,0.104,0.6,134.04000000000002,132.9,136.06,0.0,0.0,10.0,5.0,2.0,3.0,0.0,FFxxxxxzz
Beryl M762,153,0.118,0.3076923076923077,28.068846153846156,11.69,50.2,2.0,0.0,11.0,3.0,6.0,4.0,0.0,Yc4_Petrolhead
Frag Grenade,5,0.6,0.0,37.25,29.87,50.14,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Yc4_Petrolhead
QBZ95,19,0.158,0.5,30.37,30.36,30.38,1.0,0.0,5.0,0.0,0.0,0.0,0.0,e_ender_r
