weapon,fire_count,hit,damage_0_rate,distance_mean,distance_min,distance_max,HeadShot,NeckShot,TorsoShot,PelvisShot,ArmShot,LegShot,NonSpecific,player_name
M416,46,0.022,0.8,21.542,16.75,22.77,2.0,0.0,1.0,0.0,1.0,1.0,0.0,sdzwqzc
MP5K,12,0.083,0.0,45.67,45.67,45.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,sdzwqzc
Kar98k,2,0.5,0.0,148.68,148.68,148.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1020cv
MP5K,43,0.07,0.4,18.34,8.11,36.63,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1020cv
AUG,148,0.041,0.625,28.251875,12.06,74.26,1.0,0.0,4.0,4.0,0.0,7.0,0.0,XYchenguanxi-
Frag Grenade,4,0.75,0.0,32.53,21.78,41.47,0.0,0.0,0.0,0.0,0.0,0.0,3.0,XYchenguanxi-
M24,9,0.111,0.0,113.0,113.0,113.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,XYchenguanxi-
AUG,53,0.113,0.5714285714285714,41.47285714285714,31.71,46.22,3.0,0.0,5.0,2.0,1.0,3.0,0.0,Un1ce7
Mk47 Mutant,30,0.233,0.125,35.1225,13.9,72.02,1.0,0.0,5.0,0.0,2.0,0.0,0.0,Un1ce7
M416,8,0.125,0.0,19.34,19.34,19.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,WaiBao_X
Beryl M762,25,0.4,0.1666666666666666,15.124166666666667,12.56,17.55,2.0,0.0,6.0,0.0,2.0,2.0,0.0,bilibili--rs9m
ACE32,63,0.127,0.6,25.826,0.96,70.01,0.0,0.0,8.0,2.0,6.0,4.0,0.0,Chen000777
SKS,5,0.0,1.0,1.4700000000000002,1.37,1.57,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Chen000777
Beryl M762,71,0.056,0.3333333333333333,24.301666666666662,12.2,74.37,0.0,0.0,4.0,1.0,1.0,0.0,0.0,WOYingLe-_
Frag Grenade,3,0.333,0.6666666666666666,46.30666666666667,33.29,54.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,WOYingLe-_
M24,27,0.444,0.0,174.33333333333334,6.54,390.1,7.0,0.0,5.0,0.0,0.0,0.0,0.0,WOYingLe-_
Beryl M762,129,0.116,0.2857142857142857,44.18380952380952,29.68,68.75,5.0,0.0,10.0,2.0,3.0,1.0,0.0,rixuan666
SKS,13,0.077,0.0,55.08,55.08,55.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,rixuan666
Vector,56,0.054,0.25,9.665,9.33,9.97,1.0,0.0,2.0,1.0,0.0,0.0,0.0,Tio99_
AKM,43,0.07,0.0,57.54333333333333,32.11,108.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,jiu-shi-miao
AUG,9,0.222,0.5,45.32,44.76,45.81,0.0,0.0,1.0,1.0,1.0,1.0,0.0,jiu-shi-miao
AKM,32,0.188,0.4545454545454545,14.153636363636364,12.4,15.77,2.0,0.0,7.0,1.0,1.0,0.0,0.0,ZhengM123M
AKM,38,0.158,0.4,14.419999999999998,9.45,17.3,2.0,0.0,6.0,0.0,1.0,1.0,0.0,FreeYyi__Memoria
Frag Grenade,5,0.0,1.0,31.83,31.83,31.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,y4ever_
M416,49,0.0,1.0,19.47142857142857,12.25,58.99,1.0,0.0,0.0,4.0,1.0,1.0,0.0,y4ever_
Mk12,51,0.0,1.0,61.63,60.65,63.14,0.0,0.0,2.0,0.0,1.0,0.0,0.0,y4ever_
Mk12,28,0.107,0.0,143.53666666666666,143.37,143.62,0.0,0.0,1.0,1.0,1.0,0.0,0.0,yyup7-7_
Vector,100,0.08,0.5789473684210527,17.44157894736842,10.27,32.97,1.0,0.0,7.0,3.0,1.0,7.0,0.0,yyup7-7_
Frag Grenade,3,0.333,0.0,27.57,27.57,27.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ma__ya
Mk12,59,0.0,1.0,410.54,410.54,410.54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ma__ya
M416,11,0.182,0.0,6.91,6.85,6.97,0.0,0.0,1.0,0.0,1.0,0.0,0.0,QiQ-ovo-QVQ
ACE32,19,0.105,0.3333333333333333,8.606666666666667,8.13,8.87,1.0,0.0,1.0,0.0,1.0,0.0,0.0,NONAME_RD000537
M416,12,0.083,0.0,25.75,25.75,25.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,zhang--45120
SKS,10,0.1,0.0,159.33,159.33,159.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,zhang--45120
AUG,15,0.267,0.2,23.584,23.5,23.64,2.0,0.0,3.0,0.0,0.0,0.0,0.0,AITANGYUANZI
MP5K,49,0.204,0.0,51.69499999999999,26.21,77.1,0.0,0.0,7.0,0.0,2.0,1.0,0.0,ThikPad
ACE32,32,0.125,0.6,15.663,5.85,29.31,4.0,0.0,4.0,0.0,1.0,1.0,0.0,lubyluby0908
MP5K,81,0.099,0.0,50.0875,34.64,65.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,baolong-laozi
UMP45,20,0.15,0.5,54.61000000000001,51.65,56.09,3.0,0.0,3.0,0.0,0.0,0.0,0.0,huduoduoya
ACE32,26,0.077,0.0,59.705,59.62,59.79,1.0,0.0,1.0,0.0,0.0,0.0,0.0,lithospheres
Frag Grenade,2,0.5,0.5,23.03,0.0,46.06,0.0,0.0,0.0,0.0,0.0,0.0,2.0,lithospheres
M24,30,0.067,0.3333333333333333,452.1333333333334,383.71,488.66,0.0,0.0,1.0,0.0,0.0,2.0,0.0,lithospheres
ACE32,18,0.0,1.0,12.266,10.29,19.99,3.0,0.0,1.0,0.0,1.0,0.0,0.0,Justin-Lei157
Frag Grenade,3,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Justin-Lei157
Frag Grenade,1,1.0,0.0,16.31,16.31,16.31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,jnelmida
MP5K,54,0.148,0.5,32.378125,18.74,51.01,12.0,0.0,3.0,0.0,0.0,1.0,0.0,jnelmida
M416,33,0.0,1.0,13.43125,8.82,44.54,0.0,0.0,0.0,2.0,5.0,1.0,0.0,wanwan-o-
Mk12,10,0.2,0.0,62.14,62.14,62.14,0.0,0.0,2.0,0.0,0.0,0.0,0.0,wanwan-o-
ACE32,30,0.033,0.0,54.47,54.47,54.47,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SarptZFraPz86
Frag Grenade,1,1.0,0.0,10.15,10.15,10.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SarptZFraPz86
Frag Grenade,3,0.333,0.0,62.1,62.1,62.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Destreoy
M416,81,0.148,0.5555555555555556,48.51851851851852,34.59,53.07,2.0,0.0,17.0,1.0,1.0,6.0,0.0,Destreoy
Beryl M762,33,0.091,0.25,92.09,88.32,96.48,1.0,0.0,1.0,0.0,2.0,0.0,0.0,qiageniubi
Beryl M762,71,0.113,0.6666666666666666,8.334999999999999,0.91,34.95,3.0,0.0,8.0,1.0,2.0,10.0,0.0,BG_lionkk
Frag Grenade,2,0.5,0.0,24.54,24.54,24.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,BG_lionkk
AUG,43,0.186,0.0,27.585,19.6,66.99,1.0,0.0,7.0,0.0,0.0,0.0,0.0,Mini043
UMP45,13,0.231,0.0,6.256666666666667,5.36,7.37,0.0,0.0,2.0,0.0,1.0,0.0,0.0,Mini043
MP5K,124,0.081,0.6428571428571429,9.603214285714284,3.29,33.03,4.0,0.0,10.0,4.0,8.0,2.0,0.0,kimsweetmagic
Beryl M762,62,0.065,0.0,11.355,4.75,15.63,1.0,0.0,3.0,0.0,0.0,0.0,0.0,tlsdkfl0604
M416,70,0.086,0.0,31.896666666666665,13.47,52.35,1.0,0.0,2.0,1.0,2.0,0.0,0.0,EDG-tidky93
ACE32,164,0.024,0.3333333333333333,15.436666666666667,15.06,15.66,0.0,0.0,4.0,1.0,1.0,0.0,0.0,Nostalgia221
M16A4,9,0.444,0.0,20.3575,18.76,21.83,0.0,0.0,1.0,1.0,0.0,2.0,0.0,J_zt945727
ACE32,20,0.25,0.0,62.82000000000001,60.89,64.53,0.0,0.0,1.0,1.0,0.0,3.0,0.0,DDizzy_AiNiYo
M24,17,0.294,0.4444444444444444,135.77666666666667,68.29,197.59,4.0,0.0,3.0,1.0,0.0,1.0,0.0,DDizzy_AiNiYo
QBZ95,8,0.5,0.0,8.807500000000001,8.8,8.81,0.0,0.0,4.0,0.0,0.0,0.0,0.0,DDizzy_AiNiYo
Thompson,36,0.083,0.6666666666666666,3.631111111111111,2.56,8.17,5.0,0.0,0.0,4.0,0.0,0.0,0.0,PUBG-HanPangZi
M416,103,0.039,0.0,5.275,1.73,15.37,1.0,0.0,0.0,0.0,1.0,2.0,0.0,Twj0314
UMP45,71,0.056,0.5555555555555556,29.674444444444443,24.31,72.24,0.0,0.0,3.0,0.0,4.0,2.0,0.0,Twj0314
M249,166,0.018,0.5,4.733333333333333,4.0,5.29,0.0,0.0,5.0,1.0,0.0,0.0,0.0,khl4955
Frag Grenade,1,1.0,0.0,21.11,21.11,21.11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,BEEZZLE_JH
Beryl M762,209,0.029,0.3333333333333333,54.52222222222222,10.72,78.92,1.0,0.0,6.0,0.0,0.0,2.0,0.0,ArTFZsf
Frag Grenade,8,0.25,0.3333333333333333,27.01,0.0,42.31,0.0,0.0,0.0,0.0,0.0,0.0,3.0,ArTFZsf
M16A4,38,0.026,0.875,2.8375,0.8,13.35,3.0,0.0,5.0,0.0,0.0,0.0,0.0,ArTFZsf
Mk12,9,0.222,0.0,68.78,68.75,68.81,1.0,0.0,1.0,0.0,0.0,0.0,0.0,ArTFZsf
UMP45,24,0.125,0.0,47.39333333333334,47.3,47.46,1.0,0.0,0.0,0.0,2.0,0.0,0.0,Umai__
M416,89,0.056,0.2857142857142857,20.627142857142854,14.04,34.67,2.0,0.0,3.0,1.0,1.0,0.0,0.0,MkaiyoVo
Frag Grenade,1,1.0,0.0,42.71,42.71,42.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ccccssssjjjj
M416,45,0.111,0.5,18.494,2.19,47.43,0.0,0.0,4.0,6.0,0.0,0.0,0.0,ccccssssjjjj
AUG,80,0.138,0.3529411764705882,13.038235294117648,3.9,17.87,2.0,0.0,13.0,1.0,1.0,0.0,0.0,Amiaosang123-_
QBU,46,0.13,0.0,109.56666666666666,88.55,143.47,0.0,0.0,2.0,2.0,1.0,1.0,0.0,Amiaosang123-_
Beryl M762,11,0.273,0.5,3.106666666666667,2.8,3.83,2.0,0.0,3.0,0.0,1.0,0.0,0.0,707_HAN
UMP45,37,0.297,0.3888888888888889,5.826111111111112,3.9,8.72,0.0,0.0,11.0,2.0,4.0,1.0,0.0,707_HAN
AKM,25,0.04,0.0,119.67,119.67,119.67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Jeun_Kim
M416,62,0.145,0.1818181818181818,45.32454545454545,28.21,87.09,2.0,0.0,6.0,1.0,0.0,2.0,0.0,Jeun_Kim
Beryl M762,73,0.151,0.4210526315789473,6.889473684210526,3.33,21.33,2.0,0.0,13.0,0.0,2.0,2.0,0.0,sugaryulei
Beryl M762,99,0.03,0.0,10.42,10.28,10.51,0.0,0.0,3.0,0.0,0.0,0.0,0.0,IDOL_N_G
Beryl M762,16,0.312,0.0,14.148,13.14,15.68,0.0,0.0,3.0,0.0,0.0,2.0,0.0,LIdahai3349
Vector,65,0.123,0.0,23.27875,15.69,26.43,0.0,0.0,6.0,1.0,0.0,1.0,0.0,LIdahai3349
Beryl M762,19,0.158,0.25,127.8025,109.27,148.11,0.0,0.0,2.0,1.0,0.0,1.0,0.0,Back--Dengxx-_-
SKS,14,0.286,0.0,129.745,127.67,133.42,0.0,0.0,1.0,1.0,0.0,2.0,0.0,Back--Dengxx-_-
Beryl M762,35,0.086,0.5714285714285714,49.40428571428571,44.61,78.12,1.0,0.0,3.0,1.0,0.0,2.0,0.0,5SuiHeWuLiangYe
Frag Grenade,2,0.5,0.0,15.62,15.62,15.62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5SuiHeWuLiangYe
M249,23,0.13,0.5714285714285714,9.12,8.48,11.3,1.0,0.0,2.0,1.0,2.0,1.0,0.0,mxt8177
AKM,37,0.027,0.0,24.34,24.34,24.34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,AlvistBronte
M416,25,0.2,0.2857142857142857,17.30142857142857,16.88,19.05,2.0,0.0,5.0,0.0,0.0,0.0,0.0,DaGe_-zZ
Beryl M762,52,0.038,0.0,11.74,11.73,11.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20suijifu
M416,51,0.098,0.1666666666666666,1.875,1.41,2.64,0.0,0.0,3.0,0.0,3.0,0.0,0.0,20suijifu
Mk12,9,0.333,0.0,53.74333333333334,52.1,55.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,20suijifu
M416,50,0.12,0.5714285714285714,7.05,6.33,7.29,1.0,0.0,8.0,1.0,3.0,1.0,0.0,0yldynTvdQ4
Beryl M762,76,0.079,0.0,34.97833333333333,32.29,37.23,1.0,0.0,4.0,0.0,0.0,1.0,0.0,7AmaDa-_
Frag Grenade,2,0.5,0.0,30.5,30.5,30.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7AmaDa-_
Thompson,32,0.062,0.6,16.506,7.13,30.56,1.0,0.0,2.0,0.0,0.0,2.0,0.0,7AmaDa-_
Beryl M762,49,0.122,0.4,18.414,9.11,47.86,4.0,0.0,4.0,1.0,1.0,0.0,0.0,icio3333
Beryl M762,174,0.08,0.4615384615384615,15.167692307692308,0.62,55.76,0.0,0.0,20.0,2.0,2.0,2.0,0.0,Mars-Sake
M24,3,0.333,0.0,173.86,173.86,173.86,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mars-Sake
Vector,28,0.179,0.2857142857142857,8.594285714285714,4.96,26.25,0.0,0.0,5.0,1.0,1.0,0.0,0.0,Yangchaoqin
QBZ95,59,0.203,0.25,9.171875,5.65,14.46,4.0,0.0,8.0,2.0,1.0,1.0,0.0,Mw_106
ACE32,40,0.1,0.6923076923076923,12.827692307692306,9.14,53.72,2.0,0.0,8.0,0.0,2.0,1.0,0.0,Nicexxxxxxx
Frag Grenade,5,0.2,0.5,55.205,53.59,56.82,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Nicexxxxxxx
AUG,64,0.062,0.6923076923076923,7.818461538461539,1.1,25.45,1.0,0.0,11.0,1.0,0.0,0.0,0.0,Freeim
Frag Grenade,7,0.143,0.0,72.48,72.48,72.48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Freeim
Mk12,26,0.192,0.5833333333333334,73.2975,53.72,174.35,1.0,0.0,9.0,2.0,0.0,0.0,0.0,Freeim
Mk47 Mutant,16,0.0,1.0,3.7142857142857135,3.29,3.95,0.0,0.0,3.0,0.0,3.0,1.0,0.0,Freeim
Beryl M762,23,0.13,0.625,15.145,7.55,28.17,1.0,0.0,4.0,3.0,0.0,0.0,0.0,BRhZCT7PHuguio
M416,43,0.116,0.4444444444444444,19.8,18.48,21.06,3.0,0.0,4.0,0.0,0.0,2.0,0.0,LiyuanWangMumu
MP5K,51,0.157,0.2727272727272727,15.076363636363636,4.5,43.58,0.0,0.0,2.0,9.0,0.0,0.0,0.0,NSV6UeZ
AUG,13,0.0,1.0,1.81,1.81,1.81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1C55
Frag Grenade,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1C55
M24,5,0.2,0.0,98.09,98.09,98.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1C55
UMP45,42,0.071,0.7857142857142857,2.060714285714286,1.29,2.63,2.0,0.0,9.0,2.0,0.0,1.0,0.0,1C55
MP5K,73,0.068,0.6666666666666666,10.053333333333336,8.95,17.1,4.0,0.0,8.0,1.0,1.0,1.0,0.0,PUBG-MoXuan-
VSS,26,0.077,0.0,77.745,77.69,77.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,PUBG-MoXuan-
MP5K,54,0.13,0.631578947368421,2.3847368421052635,0.93,8.06,2.0,0.0,14.0,0.0,2.0,1.0,0.0,zcxq0001
ACE32,77,0.039,0.6666666666666666,23.28333333333333,21.16,25.18,4.0,0.0,3.0,0.0,1.0,1.0,0.0,Syq-1030
Kar98k,7,0.286,0.0,137.3,110.73,163.87,1.0,0.0,0.0,1.0,0.0,0.0,0.0,ASBYYYYYYYY
QBZ95,35,0.171,0.3333333333333333,29.06555555555555,2.33,34.13,2.0,0.0,5.0,2.0,0.0,0.0,0.0,ASBYYYYYYYY
M416,134,0.022,0.5,45.205000000000005,35.09,55.51,3.0,0.0,2.0,1.0,0.0,0.0,0.0,JINGziyuzhou
MP5K,41,0.049,0.7142857142857143,29.482857142857146,12.19,72.91,1.0,0.0,4.0,1.0,0.0,1.0,0.0,JINGziyuzhou
Beryl M762,26,0.0,1.0,5.721666666666667,5.45,6.02,0.0,0.0,2.0,1.0,1.0,2.0,0.0,Gq_1410
AUG,15,0.267,0.0,8.7575,7.19,10.28,1.0,0.0,2.0,1.0,0.0,0.0,0.0,flttwtt
Vector,13,0.077,0.0,13.11,13.11,13.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,VOLIMTEDVA
AUG,97,0.062,0.25,25.07125,21.74,32.79,0.0,0.0,6.0,1.0,0.0,1.0,0.0,mb74n3xs
AUG,137,0.036,0.5833333333333334,19.229166666666668,4.35,27.99,3.0,0.0,4.0,1.0,2.0,2.0,0.0,Cho_Bo_Ayo
M24,8,0.25,0.5,113.3525,46.38,191.06,0.0,0.0,3.0,0.0,1.0,0.0,0.0,Cho_Bo_Ayo
AKM,38,0.053,0.0,31.605,22.88,40.33,1.0,0.0,0.0,1.0,0.0,0.0,0.0,akking0
M16A4,15,0.067,0.0,4.41,4.41,4.41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55287227
UMP45,42,0.048,0.0,60.56,52.16,68.96,0.0,0.0,2.0,0.0,0.0,0.0,0.0,55287227
Mk12,35,0.171,0.0,77.545,57.99,104.03,0.0,0.0,3.0,2.0,1.0,0.0,0.0,Huya_39041
MG3,315,0.057,0.3571428571428571,28.303571428571427,14.52,57.33,1.0,0.0,13.0,4.0,1.0,9.0,0.0,JUNCH01
SKS,34,0.265,0.1818181818181818,78.72181818181818,57.26,89.05,2.0,0.0,5.0,0.0,3.0,1.0,0.0,JUNCH01
ACE32,51,0.176,0.6086956521739131,8.299565217391304,1.57,17.98,2.0,0.0,11.0,1.0,4.0,5.0,0.0,ccYLkUOX
AUG,96,0.073,0.6111111111111112,36.72333333333333,10.16,75.63,0.0,0.0,13.0,2.0,2.0,1.0,0.0,ccYLkUOX
M16A4,22,0.091,0.75,4.76375,2.24,7.78,0.0,0.0,4.0,0.0,1.0,3.0,0.0,ccYLkUOX
Mk12,8,0.25,0.0,114.385,108.97,119.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,ccYLkUOX
Micro UZI,49,0.204,0.1666666666666666,8.590833333333334,5.7,12.59,0.0,0.0,7.0,0.0,3.0,2.0,0.0,TongChengYue-Pao
Frag Grenade,2,0.5,0.0,18.68,18.68,18.68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,xjlxc1996
M249,65,0.092,0.25,26.44,4.34,34.02,0.0,0.0,4.0,1.0,2.0,1.0,0.0,xjlxc1996
M416,127,0.118,0.4,37.9196,30.85,45.99,3.0,0.0,13.0,5.0,3.0,1.0,0.0,nazalene-_-
QBU,4,0.25,0.0,141.42,141.42,141.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nazalene-_-
ACE32,368,0.008,0.25,31.4475,29.26,34.71,0.0,0.0,3.0,0.0,0.0,1.0,0.0,Coolahan
MP5K,73,0.164,0.25,12.905,7.17,24.33,2.0,0.0,10.0,1.0,1.0,2.0,0.0,Zy_yy122
MP5K,23,0.043,0.0,8.88,8.88,8.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,samdasooo00
Vector,27,0.407,0.2666666666666666,5.314666666666667,0.81,10.35,0.0,0.0,8.0,6.0,1.0,0.0,0.0,samdasooo00
ACE32,51,0.059,0.5,35.20166666666667,12.43,58.9,0.0,0.0,3.0,0.0,1.0,2.0,0.0,M_Tloml77
MP5K,4,0.25,0.5,50.24,50.24,50.24,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18Mk_
QBU,9,0.444,0.0,56.64,55.42,57.67,0.0,0.0,2.0,1.0,1.0,0.0,0.0,gaonimachouhai
QBZ95,13,0.154,0.0,41.385000000000005,41.38,41.39,0.0,0.0,1.0,0.0,0.0,1.0,0.0,gaonimachouhai
Frag Grenade,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ogura_Yunaa
Vector,52,0.135,0.2222222222222222,23.362222222222226,1.77,29.53,4.0,0.0,4.0,0.0,1.0,0.0,0.0,Ogura_Yunaa
M416,28,0.107,0.0,5.91,5.2,6.72,0.0,0.0,2.0,1.0,0.0,0.0,0.0,kukuna1
MP5K,22,0.045,0.6666666666666666,16.043333333333333,6.12,35.62,0.0,0.0,2.0,0.0,1.0,0.0,0.0,ForSpumpkin
Beryl M762,11,0.091,0.0,7.7,7.7,7.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LAO-JIA-DE-DIE
Beryl M762,27,0.111,0.0,72.33333333333333,72.0,73.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Ethan-cool
M16A4,24,0.042,0.8888888888888888,4.664444444444445,3.52,6.25,2.0,0.0,5.0,0.0,1.0,1.0,0.0,Ethan-cool
MP5K,83,0.036,0.8,22.986,17.94,41.16,0.0,0.0,8.0,0.0,3.0,4.0,0.0,Mr_wish
M24,4,0.5,0.3333333333333333,136.51333333333332,122.06,144.14,2.0,0.0,1.0,0.0,0.0,0.0,0.0,Refuse111
ACE32,21,0.048,0.8333333333333334,23.883333333333336,22.56,27.19,1.0,0.0,3.0,1.0,0.0,1.0,0.0,Zhuhaidajiba
Frag Grenade,3,0.333,0.0,51.65,51.65,51.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Zhuhaidajiba
Kar98k,18,0.111,0.5,178.6175,173.4,185.81,0.0,0.0,3.0,0.0,0.0,1.0,0.0,Zhuhaidajiba
MP5K,111,0.144,0.4074074074074074,24.91296296296296,11.03,78.56,2.0,0.0,16.0,1.0,5.0,3.0,0.0,Zhuhaidajiba
ACE32,20,0.1,0.0,31.895,31.32,32.47,0.0,0.0,2.0,0.0,0.0,0.0,0.0,liuxin951
MP5K,14,0.143,0.0,0.865,0.79,0.94,2.0,0.0,0.0,0.0,0.0,0.0,0.0,liuxin951
Beryl M762,6,0.0,1.0,9.2,8.98,9.42,0.0,0.0,2.0,2.0,0.0,0.0,0.0,DHYB_
Micro UZI,44,0.295,0.5806451612903226,8.43741935483871,5.29,17.55,1.0,0.0,23.0,3.0,4.0,0.0,0.0,DHYB_
ACE32,14,0.286,0.0,30.355,29.11,31.12,0.0,0.0,2.0,0.0,1.0,1.0,0.0,chigeluobo
M24,13,0.154,0.0,130.57,80.99,180.15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,chigeluobo
Frag Grenade,1,1.0,0.0,27.59,27.59,27.59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,chigeboluo
AKM,79,0.063,0.5,16.6,3.15,20.33,3.0,0.0,5.0,0.0,2.0,0.0,0.0,soloFUDI
Frag Grenade,1,0.0,1.0,18.1,18.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,soloFUDI
M24,7,0.143,0.0,171.74,171.74,171.74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,soloFUDI
M416,79,0.051,0.0,16.3375,7.8,24.95,1.0,0.0,0.0,2.0,1.0,0.0,0.0,123456aqr
Vector,19,0.158,0.0,7.546666666666667,7.48,7.61,0.0,0.0,3.0,0.0,0.0,0.0,0.0,BaiG19
M249,74,0.068,0.375,42.52125,3.89,58.53,1.0,0.0,3.0,1.0,1.0,2.0,0.0,sunnengneng8866
Beryl M762,81,0.074,0.4,36.286,6.9,62.59,3.0,0.0,3.0,1.0,0.0,3.0,0.0,HahageAK47
AUG,100,0.12,0.5384615384615384,11.564615384615385,4.24,33.96,2.0,0.0,11.0,4.0,3.0,6.0,0.0,Nerlich
M416,38,0.079,0.6666666666666666,22.306666666666665,2.14,36.53,1.0,0.0,4.0,1.0,0.0,3.0,0.0,YYDS3801
Beryl M762,174,0.103,0.3793103448275862,30.321379310344824,10.36,104.52,6.0,0.0,20.0,0.0,1.0,2.0,0.0,xh01261217
MP5K,149,0.067,0.4117647058823529,50.97529411764706,40.02,57.19,1.0,0.0,6.0,3.0,6.0,1.0,0.0,AoRiGeLe90
Mk12,25,0.32,0.1111111111111111,99.73444444444443,84.39,119.36,3.0,0.0,4.0,0.0,1.0,1.0,0.0,AoRiGeLe90
ACE32,29,0.138,0.0,12.9375,4.52,21.14,0.0,0.0,2.0,0.0,1.0,1.0,0.0,QianXiao-_
M24,3,0.333,0.0,134.47,134.47,134.47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20210930xx
ACE32,70,0.1,0.4615384615384615,13.276153846153846,4.86,40.61,0.0,0.0,4.0,1.0,2.0,6.0,0.0,xiaokengkeng035
ACE32,16,0.125,0.0,27.54,27.54,27.54,0.0,0.0,1.0,0.0,0.0,1.0,0.0,GAm0zebZGdKPZ
M24,8,0.25,0.3333333333333333,121.39333333333332,114.22,130.11,1.0,0.0,1.0,0.0,1.0,0.0,0.0,GAm0zebZGdKPZ
ACE32,30,0.067,0.0,49.085,49.08,49.09,0.0,0.0,2.0,0.0,0.0,0.0,0.0,xiaoheiGOODhuo
Frag Grenade,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,xiaoheiGOODhuo
Frag Grenade,1,1.0,0.0,38.56,38.56,38.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,huatian321
M416,64,0.0,1.0,23.08,23.08,23.08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,huatian321
Mk12,50,0.08,0.6,101.82,84.41,123.84,2.0,0.0,6.0,1.0,0.0,1.0,0.0,huatian321
Vector,183,0.005,0.0,79.4,79.4,79.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,vZUf2jwPnjP
ACE32,33,0.152,0.1666666666666666,23.555,17.47,33.39,1.0,0.0,5.0,0.0,0.0,0.0,0.0,dll9393
K2,65,0.138,0.625,26.374583333333334,15.32,30.97,3.0,0.0,15.0,2.0,3.0,1.0,0.0,AK47-KISS4U
M249,184,0.033,0.5384615384615384,24.293846153846157,13.39,59.87,3.0,0.0,3.0,5.0,2.0,0.0,0.0,ask1854
M16A4,30,0.167,0.4444444444444444,6.037777777777778,5.23,7.04,2.0,0.0,3.0,0.0,1.0,3.0,0.0,DAwoxianiMA
MP5K,14,0.143,0.6666666666666666,28.145,28.14,28.17,2.0,0.0,4.0,0.0,0.0,0.0,0.0,DuanFalbl
Mk12,41,0.146,0.6,63.49133333333334,50.42,82.12,0.0,0.0,8.0,6.0,0.0,1.0,0.0,DuanFalbl
UMP45,46,0.13,0.625,19.049375,18.87,19.43,2.0,0.0,7.0,5.0,1.0,1.0,0.0,DuanFalbl
Groza,85,0.082,0.2222222222222222,23.616666666666664,17.47,51.54,1.0,0.0,4.0,2.0,1.0,1.0,0.0,Thug_Gentleman
