weapon,fire_count,hit,damage_0_rate,distance_mean,distance_min,distance_max,HeadShot,NeckShot,TorsoShot,PelvisShot,ArmShot,LegShot,NonSpecific,player_name
M24,6,0.0,1.0,200.46,200.46,200.46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,z6709
Mk47 Mutant,60,0.033,0.3333333333333333,154.42333333333332,106.63,249.96,1.0,0.0,1.0,0.0,0.0,1.0,0.0,VIE_LanhAn
SKS,19,0.105,0.0,1.0,0.96,1.04,1.0,0.0,1.0,0.0,0.0,0.0,0.0,VIE_LanhAn
Kar98k,15,0.267,0.3333333333333333,215.27666666666667,191.14,247.28,1.0,0.0,3.0,2.0,0.0,0.0,0.0,HuangGeZei6
AUG,52,0.038,0.0,13.145,12.04,14.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,K4Mn0QaMx
Frag Grenade,4,0.25,0.5,51.265,50.78,51.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,K4Mn0QaMx
AUG,13,0.077,0.0,12.37,12.37,12.37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,SelfCleaningggg
Mk12,35,0.086,0.0,121.66333333333334,82.74,162.55,0.0,0.0,1.0,0.0,0.0,2.0,0.0,Duy-habibi
Frag Grenade,4,1.0,0.0,43.78,42.21,45.02,0.0,0.0,0.0,0.0,0.0,0.0,4.0,I9909-
Mk12,67,0.06,0.0,216.375,146.47,412.11,1.0,0.0,3.0,0.0,0.0,0.0,0.0,I9909-
Vector,98,0.143,0.5333333333333333,7.3966666666666665,0.83,22.5,1.0,0.0,18.0,3.0,5.0,3.0,0.0,I9909-
SKS,35,0.4,0.0,167.10214285714284,111.71,295.76,14.0,0.0,0.0,0.0,0.0,0.0,0.0,HUSHkakaO
AUG,12,0.417,0.0,32.9,32.9,32.9,1.0,0.0,4.0,0.0,0.0,0.0,0.0,iFTY_HuaHai
Beryl M762,75,0.04,0.8125,16.36,9.29,21.23,0.0,0.0,8.0,1.0,3.0,4.0,0.0,iFTY_HuaHai
Frag Grenade,1,1.0,0.0,31.7,31.7,31.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iFTY_HuaHai
M24,10,0.2,0.0,483.855,476.96,490.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,iFTY_HuaHai
AUG,12,0.417,0.2857142857142857,41.82714285714286,40.67,43.27,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4090Ti------
Mini14,27,0.148,0.0,319.03499999999997,132.17,381.47,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4090Ti------
Mk12,43,0.186,0.0,322.22875,270.69,367.93,2.0,0.0,4.0,0.0,0.0,2.0,0.0,92950-
M416,11,0.273,0.4,21.818,18.62,26.1,0.0,0.0,4.0,0.0,1.0,0.0,0.0,SmccQAQ
AUG,36,0.111,0.0,21.07,17.92,23.97,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Black_Yuucc---
M416,17,0.176,0.0,74.72,68.62,79.74,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Black_Yuucc---
AKM,37,0.162,0.0,38.58833333333333,1.87,59.22,0.0,0.0,5.0,0.0,1.0,0.0,0.0,Gao-_Shou-
Frag Grenade,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,So1LangSon-
AUG,114,0.123,0.5333333333333333,14.91,4.14,28.04,7.0,0.0,19.0,1.0,1.0,2.0,0.0,moochz8yyp
Frag Grenade,2,0.5,0.0,25.68,25.68,25.68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,moochz8yyp
Kar98k,14,0.0,1.0,269.83,269.83,269.83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,moochz8yyp
Mini14,5,0.2,0.0,1.7,1.7,1.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,zqt-123_Z
Vector,60,0.083,0.0,1.1960000000000002,0.87,1.87,0.0,0.0,2.0,3.0,0.0,0.0,0.0,zqt-123_Z
ACE32,26,0.077,0.0,5.93,5.27,6.59,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Amoschow
Frag Grenade,4,0.5,0.3333333333333333,19.49,0.0,46.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Tu1e_o
M416,70,0.014,0.0,31.92,31.92,31.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Tu1e_o
Mini14,74,0.054,0.5,277.97375,207.68,331.25,2.0,0.0,2.0,0.0,1.0,3.0,0.0,Tu1e_o
AUG,44,0.068,0.625,11.16,1.99,27.62,1.0,0.0,2.0,4.0,1.0,0.0,0.0,Yy5659_Chuyi
Frag Grenade,5,0.8,0.0,26.385,11.95,35.84,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Yy5659_Chuyi
Mini14,125,0.04,0.16666666666666666,109.64333333333333,104.89,112.02,0.0,0.0,2.0,3.0,0.0,1.0,0.0,Yy5659_Chuyi
MG3,161,0.006,0.6666666666666666,95.83333333333333,36.87,213.76,1.0,0.0,2.0,0.0,0.0,0.0,0.0,Mr--Liangzai-
SKS,37,0.189,0.46153846153846156,183.45846153846153,66.35,272.38,3.0,0.0,4.0,1.0,2.0,3.0,0.0,Mr--Liangzai-
MP5K,26,0.154,0.0,68.78999999999999,68.71,68.85,1.0,0.0,1.0,0.0,2.0,0.0,0.0,taobaba663
Frag Grenade,2,0.5,0.0,67.11,67.11,67.11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,yAngHuan-020313
M416,41,0.098,0.2,54.489999999999995,52.89,55.97,0.0,0.0,1.0,3.0,0.0,1.0,0.0,yAngHuan-020313
Mk12,17,0.235,0.0,128.5,82.73,191.6,1.0,0.0,3.0,0.0,0.0,0.0,0.0,yAngHuan-020313
AUG,49,0.02,0.875,17.1325,15.34,17.86,1.0,0.0,6.0,0.0,1.0,0.0,0.0,GUO-JIA1
Mk12,99,0.04,0.6,221.06199999999998,206.7,327.7,3.0,0.0,3.0,1.0,1.0,2.0,0.0,Kll-imxiaoxin
QBU,10,0.2,0.0,17.145000000000003,16.26,18.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Kll-imxiaoxin
AUG,6,0.0,1.0,3.7533333333333334,3.7,3.81,2.0,0.0,1.0,0.0,0.0,0.0,0.0,easyc2uSone
Mk12,31,0.065,0.0,191.46,191.46,191.46,0.0,0.0,0.0,1.0,1.0,0.0,0.0,easyc2uSone
M16A4,61,0.131,0.2727272727272727,17.85363636363636,6.63,26.55,2.0,0.0,3.0,1.0,1.0,4.0,0.0,IrqTKYmd9R
Micro UZI,48,0.0,1.0,6.99,6.87,7.07,0.0,0.0,4.0,0.0,4.0,0.0,0.0,G-G-SQJ
Sawed-off,5,1.8,0.6086956521739131,3.758260869565217,0.8,6.33,5.0,0.0,9.0,0.0,9.0,0.0,0.0,G-G-SQJ
AUG,24,0.042,0.0,11.26,11.26,11.26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,h21w8qrette
Beryl M762,11,0.273,0.0,20.54,20.29,20.84,0.0,0.0,2.0,1.0,0.0,0.0,0.0,floptopson
ACE32,24,0.042,0.0,15.63,15.63,15.63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ohh_BoomBoomBoom
ACE32,21,0.048,0.0,14.73,14.73,14.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,BigQiqiu
Thompson,16,0.062,0.0,5.61,5.61,5.61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,llllll32568
Beryl M762,12,0.25,0.25,13.86,13.32,14.51,1.0,0.0,1.0,2.0,0.0,0.0,0.0,Elk-Jie
Mini14,9,0.222,0.7142857142857143,86.09857142857143,85.31,86.81,1.0,0.0,5.0,1.0,0.0,0.0,0.0,Elk-Jie
AUG,18,0.056,0.0,592.72,592.72,592.72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Befall-o-
Beryl M762,79,0.139,0.56,11.6004,5.47,42.55,1.0,0.0,20.0,2.0,2.0,0.0,0.0,ming_zf
M416,152,0.257,0.0,21.54820512820513,3.31,32.75,4.0,0.0,25.0,4.0,3.0,3.0,0.0,ming_zf
ACE32,56,0.107,0.7272727272727273,3.966363636363636,1.65,13.62,2.0,0.0,8.0,1.0,6.0,5.0,0.0,Tina1bus
Frag Grenade,3,0.333,0.6666666666666666,24.73,0.0,40.72,0.0,0.0,0.0,0.0,0.0,0.0,3.0,chinayyds1232
M24,3,0.667,0.0,182.14,136.53,227.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,chinayyds1232
M416,84,0.119,0.3333333333333333,51.92933333333333,40.24,62.41,1.0,0.0,7.0,3.0,2.0,2.0,0.0,chinayyds1232
ACE32,100,0.04,0.0,18.5075,7.95,38.68,0.0,0.0,3.0,0.0,1.0,0.0,0.0,45dfahskjfh
Frag Grenade,3,0.667,0.3333333333333333,36.25,11.33,49.07,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45dfahskjfh
Mk12,11,0.091,0.0,68.73,68.73,68.73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45dfahskjfh
Frag Grenade,1,2.0,0.0,4.715,0.0,9.43,0.0,0.0,0.0,0.0,0.0,0.0,2.0,JuanBao_ismine
ACE32,67,0.119,0.6363636363636364,20.121363636363636,11.25,30.03,2.0,0.0,14.0,3.0,1.0,2.0,0.0,zhuogg66
ACE32,35,0.114,0.0,37.3475,34.8,39.26,0.0,0.0,2.0,0.0,0.0,2.0,0.0,Largecapacity
Thompson,18,0.0,1.0,1.7225,1.7,1.74,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0suann
AKM,46,0.152,0.5882352941176471,25.327058823529413,4.5,51.83,4.0,0.0,9.0,1.0,0.0,3.0,0.0,PUBG--LAO6
Beryl M762,18,0.167,0.25,17.72,17.7,17.77,2.0,0.0,2.0,0.0,0.0,0.0,0.0,PUBG--LAO6
ACE32,74,0.149,0.0,33.21818181818182,27.8,57.61,2.0,0.0,7.0,1.0,0.0,1.0,0.0,18680412454
Frag Grenade,1,1.0,0.0,39.59,39.59,39.59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18680412454
Mk12,27,0.185,0.6428571428571429,51.28642857142857,36.07,101.3,1.0,0.0,3.0,6.0,3.0,1.0,0.0,Jiqco
AUG,48,0.229,0.42105263157894735,19.431578947368422,12.44,38.43,2.0,0.0,11.0,1.0,2.0,3.0,0.0,Sara_Baro
Mini14,74,0.027,0.0,224.01,214.13,233.89,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Sara_Baro
Beryl M762,69,0.043,0.4,12.6,8.58,13.62,1.0,0.0,1.0,2.0,0.0,1.0,0.0,skrly123
QBU,9,0.111,0.0,157.79,157.79,157.79,0.0,0.0,1.0,0.0,0.0,0.0,0.0,skrly123
Beryl M762,56,0.107,0.5,36.0025,27.71,38.84,2.0,0.0,7.0,1.0,0.0,2.0,0.0,faifairyy
M16A4,54,0.13,0.125,31.915,21.83,41.91,0.0,0.0,4.0,0.0,0.0,4.0,0.0,nbone007
UMP45,68,0.191,0.2777777777777778,7.176666666666667,2.39,13.93,1.0,0.0,9.0,2.0,1.0,5.0,0.0,nbone007
UMP45,26,0.231,0.0,33.32333333333333,7.8,59.06,1.0,0.0,2.0,1.0,0.0,2.0,0.0,7iiu-_-
Beryl M762,41,0.073,0.6666666666666666,9.64111111111111,5.75,14.81,2.0,0.0,7.0,0.0,0.0,0.0,0.0,xl-yyds_
AUG,19,0.053,0.0,11.33,11.33,11.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,huge-wuhuhu
Beryl M762,103,0.049,0.4444444444444444,47.29222222222222,10.6,92.39,2.0,0.0,4.0,0.0,2.0,1.0,0.0,Zhhhhhhhhhhhh1c
Frag Grenade,3,0.333,0.0,75.7,75.7,75.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Zhhhhhhhhhhhh1c
M24,74,0.081,0.25,232.09375,160.12,323.76,2.0,0.0,3.0,2.0,0.0,1.0,0.0,Zhhhhhhhhhhhh1c
MP5K,97,0.072,0.46153846153846156,13.474615384615383,1.74,33.95,0.0,0.0,12.0,1.0,0.0,0.0,0.0,Sara_JIHAJUNSU
QBZ95,7,0.286,0.0,3.575,3.53,3.62,0.0,0.0,0.0,1.0,0.0,1.0,0.0,pdypyyp
Frag Grenade,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,IChuyi_-
QBZ95,20,0.1,0.0,24.7,24.16,25.24,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Almightymaid
Frag Grenade,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2yaRyoikiTenkai
M249,14,0.071,0.0,54.25,54.25,54.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2yaRyoikiTenkai
M249,32,0.094,0.0,29.52333333333333,29.31,29.69,0.0,0.0,3.0,0.0,0.0,0.0,0.0,IntoYourHeart-
ACE32,53,0.0,1.0,13.22125,12.62,13.44,0.0,0.0,3.0,0.0,3.0,2.0,0.0,Inovance_N
Frag Grenade,2,0.5,0.0,73.28,73.28,73.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inovance_N
Kar98k,80,0.2,0.058823529411764705,221.04117647058823,103.53,565.03,6.0,0.0,7.0,0.0,1.0,3.0,0.0,Inovance_N
UMP45,63,0.063,0.75,18.48,2.97,42.33,1.0,0.0,10.0,1.0,2.0,2.0,0.0,ATM-970524
M416,61,0.098,0.625,18.38375,6.68,48.97,0.0,0.0,14.0,0.0,0.0,2.0,0.0,iRocns_
ACE32,67,0.119,0.7241379310344828,12.131379310344828,5.74,34.97,4.0,0.0,11.0,1.0,5.0,8.0,0.0,Ach94-
Frag Grenade,3,0.333,0.5,22.775,22.62,22.93,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Ach94-
SKS,83,0.169,0.36363636363636365,147.865,90.43,290.07,5.0,0.0,10.0,3.0,2.0,2.0,0.0,Ach94-
ACE32,74,0.014,0.0,49.46,49.46,49.46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4AM-uiinfsd
Frag Grenade,5,0.2,0.0,19.21,19.21,19.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4AM-uiinfsd
AUG,26,0.115,0.4,16.972,6.15,24.22,0.0,0.0,5.0,0.0,0.0,0.0,0.0,JS__SG
Frag Grenade,1,1.0,0.5,28.48,25.59,31.37,0.0,0.0,0.0,0.0,0.0,0.0,2.0,JS__SG
MP5K,8,0.25,0.0,5.475,5.36,5.59,0.0,0.0,2.0,0.0,0.0,0.0,0.0,JS__SG
AUG,21,0.143,0.5714285714285714,20.422857142857143,18.77,21.23,0.0,0.0,3.0,1.0,0.0,3.0,0.0,qpfdsb222
ACE32,28,0.107,0.5,32.61,32.19,32.95,0.0,0.0,5.0,0.0,0.0,1.0,0.0,Qinc_A
Mk12,50,0.04,0.0,206.925,182.24,231.61,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Qinc_A
AUG,84,0.155,0.0,27.44615384615384,1.97,38.37,1.0,0.0,8.0,0.0,1.0,3.0,0.0,Barterchen
UMP45,41,0.293,0.0,26.135,10.51,45.27,1.0,0.0,9.0,1.0,0.0,1.0,0.0,Barterchen
AKM,21,0.048,0.0,1.99,1.99,1.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOPbreeze
Beryl M762,13,0.154,0.0,30.03,30.03,30.03,0.0,0.0,2.0,0.0,0.0,0.0,0.0,TOPbreeze
SKS,37,0.108,0.3333333333333333,191.02666666666667,190.06,191.46,1.0,0.0,4.0,1.0,0.0,0.0,0.0,TOPbreeze
Micro UZI,8,0.25,0.0,20.605,20.54,20.67,0.0,0.0,2.0,0.0,0.0,0.0,0.0,HuYa_79321
AUG,58,0.103,0.5384615384615384,10.707692307692307,5.85,19.37,0.0,0.0,5.0,7.0,0.0,1.0,0.0,iFTY_HuaHai
Beryl M762,75,0.067,0.75,18.3005,2.39,37.07,3.0,0.0,13.0,1.0,3.0,0.0,0.0,iFTY_HuaHai
Mk12,30,0.267,0.1111111111111111,43.35888888888889,32.41,72.37,2.0,0.0,4.0,1.0,1.0,1.0,0.0,iFTY_HuaHai
Beryl M762,110,0.036,0.3333333333333333,16.286666666666665,9.34,50.83,0.0,0.0,6.0,0.0,0.0,0.0,0.0,IPhone16ProMax9T
M24,23,0.043,0.0,153.03,153.03,153.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,IPhone16ProMax9T
ACE32,25,0.04,0.0,2.16,2.16,2.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,longchangnanshen
AUG,80,0.038,0.5714285714285714,7.758571428571429,6.73,8.1,1.0,0.0,3.0,2.0,0.0,1.0,0.0,LaoHu110218
Kar98k,14,0.071,0.0,256.39,256.39,256.39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,LaoHu110218
ACE32,26,0.038,0.0,59.02,59.02,59.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,LspNqSmw
Beryl M762,10,0.2,0.0,43.765,43.64,43.89,0.0,0.0,2.0,0.0,0.0,0.0,0.0,LspNqSmw
AUG,48,0.125,0.14285714285714285,84.97142857142856,80.57,108.39,0.0,0.0,4.0,0.0,3.0,0.0,0.0,x-_hed
M416,57,0.246,0.0,11.752142857142857,3.25,27.94,0.0,0.0,10.0,3.0,1.0,0.0,0.0,x-_hed
ACE32,33,0.061,0.3333333333333333,33.63666666666666,31.91,35.43,2.0,0.0,0.0,1.0,0.0,0.0,0.0,hde__1
Beryl M762,47,0.064,0.7,21.968,6.56,40.31,1.0,0.0,5.0,1.0,2.0,1.0,0.0,hde__1
Frag Grenade,3,0.667,0.0,29.729999999999997,15.02,44.44,0.0,0.0,0.0,0.0,0.0,0.0,2.0,hde__1
M249,114,0.053,0.45454545454545453,21.349090909090908,13.97,23.97,0.0,0.0,2.0,1.0,0.0,8.0,0.0,hde__1
QBU,4,0.0,1.0,203.33,203.33,203.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,hde__1
Micro UZI,25,0.2,0.0,11.872,10.39,13.02,0.0,0.0,4.0,0.0,1.0,0.0,0.0,WgOoFuck
AKM,30,0.2,0.625,8.091875,3.48,17.74,0.0,0.0,12.0,0.0,1.0,3.0,0.0,Huya_074432
QBZ95,17,0.176,0.0,52.123333333333335,52.11,52.15,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Huya_074432
ACE32,124,0.089,0.3888888888888889,23.781111111111112,2.12,184.32,3.0,0.0,6.0,0.0,3.0,6.0,0.0,China-_0
Beryl M762,39,0.051,0.3333333333333333,52.35999999999999,51.69,53.23,0.0,0.0,3.0,0.0,0.0,0.0,0.0,China-_0
Frag Grenade,2,1.0,0.0,18.235,6.38,30.09,0.0,0.0,0.0,0.0,0.0,0.0,2.0,China-_0
AKM,24,0.125,0.0,7.739999999999999,5.61,8.95,1.0,0.0,1.0,0.0,1.0,0.0,0.0,wanglei00001
Beryl M762,52,0.077,0.7333333333333333,13.762,9.83,24.63,2.0,0.0,7.0,4.0,1.0,1.0,0.0,wanglei00001
M416,34,0.059,0.5,50.685,47.46,54.52,1.0,0.0,1.0,1.0,0.0,1.0,0.0,wanglei00001
M416,38,0.105,0.6363636363636364,25.15909090909091,15.04,26.84,1.0,0.0,3.0,0.0,1.0,6.0,0.0,Opao---
Beryl M762,49,0.122,0.0,18.091666666666665,4.31,23.32,0.0,0.0,2.0,1.0,3.0,0.0,0.0,RouSi-0D
Frag Grenade,3,0.333,0.0,24.66,24.66,24.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,RouSi-0D
Groza,33,0.212,0.0,29.34142857142857,22.56,36.21,1.0,0.0,4.0,2.0,0.0,0.0,0.0,RouSi-0D
M24,8,0.125,0.0,264.14,264.14,264.14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,RouSi-0D
Beryl M762,20,0.05,0.0,53.33,53.33,53.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LP-Yangui
Frag Grenade,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,LP-Yangui
Micro UZI,13,0.077,0.0,6.03,6.03,6.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,WLM_DJ-M24
Thompson,25,0.12,0.0,1.55,1.12,1.91,0.0,0.0,0.0,0.0,0.0,3.0,0.0,An77u
Beryl M762,8,0.25,0.0,7.365,7.27,7.46,0.0,0.0,2.0,0.0,0.0,0.0,0.0,wuyanzhumo
AKM,14,0.429,0.25,5.485,4.27,6.96,1.0,0.0,5.0,1.0,1.0,0.0,0.0,DunchonNuclear
Mk12,66,0.091,0.0,166.87666666666667,142.56,266.13,0.0,0.0,2.0,2.0,1.0,1.0,0.0,RememberDreann
QBZ95,112,0.018,0.9047619047619048,7.782857142857143,5.91,26.49,3.0,0.0,11.0,1.0,0.0,6.0,0.0,RememberDreann
Beryl M762,25,0.0,1.0,50.07,50.07,50.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MarTha_ShenSir
Mini14,19,0.053,0.0,175.92,175.92,175.92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MarTha_ShenSir
M24,16,0.188,0.0,207.44333333333336,198.53,212.21,1.0,0.0,2.0,0.0,0.0,0.0,0.0,hu6gege
ACE32,22,0.136,0.0,19.41,13.47,31.26,0.0,0.0,3.0,0.0,0.0,0.0,0.0,H-H-H-H-H_
Frag Grenade,2,0.5,0.0,46.68,46.68,46.68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,H-H-H-H-H_
M416,67,0.164,0.0,29.315454545454546,7.58,47.72,2.0,0.0,5.0,0.0,4.0,0.0,0.0,H-H-H-H-H_
Mini14,3,0.667,0.3333333333333333,65.64999999999999,65.62,65.71,3.0,0.0,0.0,0.0,0.0,0.0,0.0,H-H-H-H-H_
ACE32,15,0.133,0.0,61.77,61.77,61.77,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Destin_WvWv
Micro UZI,22,0.091,0.7777777777777778,5.680000000000001,5.07,6.67,1.0,0.0,5.0,3.0,0.0,0.0,0.0,Destin_WvWv
ACE32,8,0.125,0.0,2.45,2.45,2.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,hcswe
ACE32,73,0.068,0.6666666666666666,31.05,26.98,59.08,1.0,0.0,8.0,3.0,2.0,1.0,0.0,ICE-Peri
Beryl M762,115,0.017,0.9,11.4955,4.13,79.87,1.0,0.0,10.0,1.0,2.0,6.0,0.0,cIXbgsE
ACE32,4,0.25,0.0,1.74,1.74,1.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,129600GA
Beryl M762,36,0.167,0.3333333333333333,31.602222222222224,11.02,52.84,3.0,0.0,5.0,0.0,1.0,0.0,0.0,Azxn_kb
AKM,63,0.063,0.75,18.268125,14.32,23.79,0.0,0.0,7.0,4.0,2.0,3.0,0.0,Gsx_R1000
MP5K,122,0.074,0.4375,27.743125,7.06,76.06,2.0,0.0,10.0,2.0,1.0,1.0,0.0,kacc_
Frag Grenade,3,0.333,0.0,6.4,6.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,koi-rui
Kar98k,13,0.154,0.0,169.23000000000002,164.35,174.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,koi-rui
QBZ95,45,0.044,0.0,31.604999999999997,17.73,45.48,0.0,0.0,2.0,0.0,0.0,0.0,0.0,koi-rui
M416,16,0.062,0.75,19.505,19.18,19.84,0.0,0.0,3.0,0.0,0.0,1.0,0.0,Bangbanggejier
QBU,15,0.267,0.0,246.66750000000002,245.43,247.08,0.0,0.0,3.0,0.0,1.0,0.0,0.0,Bangbanggejier
M249,48,0.042,0.0,39.1,27.59,50.61,0.0,0.0,2.0,0.0,0.0,0.0,0.0,SN000PD0GGG
Mini14,23,0.391,0.0,460.2811111111111,444.91,480.44,9.0,0.0,0.0,0.0,0.0,0.0,0.0,xiaogojiao
Frag Grenade,5,0.2,0.0,14.54,14.54,14.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yang_laosan00
Kar98k,39,0.128,0.0,273.608,116.17,641.96,1.0,0.0,4.0,0.0,0.0,0.0,0.0,Yang_laosan00
M416,216,0.042,0.625,23.208333333333332,0.8,53.4,4.0,0.0,15.0,0.0,1.0,4.0,0.0,Yang_laosan00
M249,340,0.047,0.5151515151515151,28.229393939393937,8.29,309.47,1.0,0.0,12.0,7.0,4.0,9.0,0.0,toffqifei
Mini14,13,0.077,0.0,88.23,88.23,88.23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,toffqifei
Frag Grenade,10,0.4,0.3333333333333333,24.605,0.0,54.66,0.0,0.0,0.0,0.0,0.0,0.0,6.0,XD-JJ18CM
M24,5,0.4,0.0,103.215,59.33,147.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,XD-JJ18CM
MP5K,132,0.129,0.5142857142857142,28.97142857142857,4.53,70.82,11.0,0.0,21.0,2.0,1.0,0.0,0.0,XD-JJ18CM
Vector,18,0.111,0.3333333333333333,116.41333333333334,86.91,131.17,1.0,0.0,1.0,1.0,0.0,0.0,0.0,XD-JJ18CM
Beryl M762,9,0.222,0.0,30.08,29.92,30.24,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ABG__AGR
ACE32,31,0.161,0.16666666666666666,37.48833333333334,15.49,70.52,2.0,0.0,1.0,0.0,1.0,2.0,0.0,chamsae99irl
MP5K,164,0.183,0.3023255813953488,47.722093023255816,27.59,78.9,5.0,0.0,25.0,2.0,7.0,4.0,0.0,chamsae99irl
AUG,12,0.25,0.0,3.283333333333333,3.21,3.33,1.0,0.0,1.0,0.0,1.0,0.0,0.0,chiwodedabishi
Mk12,73,0.027,0.0,92.23,90.28,94.18,0.0,0.0,1.0,1.0,0.0,0.0,0.0,chiwodedabishi
MP5K,24,0.208,0.5,2.786,2.63,3.42,0.0,0.0,9.0,0.0,1.0,0.0,0.0,A-S-boy
Beryl M762,38,0.105,0.6363636363636364,7.499090909090909,3.62,9.95,1.0,0.0,6.0,2.0,0.0,2.0,0.0,Zane1197
Beryl M762,70,0.071,0.0,57.198,3.24,71.15,0.0,0.0,1.0,2.0,0.0,2.0,0.0,PandaTV_1968491
M24,4,0.5,0.0,81.38000000000001,33.9,128.86,0.0,0.0,1.0,1.0,0.0,0.0,0.0,PandaTV_1968491
AKM,46,0.022,0.0,58.38,58.38,58.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,J122_Q
M249,19,0.053,0.0,14.71,14.71,14.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,GuoKangGG
Frag Grenade,1,1.0,0.0,22.04,22.04,22.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1523654
M416,29,0.034,0.875,32.52875,1.93,47.4,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1523654
AUG,37,0.108,0.6923076923076923,23.909230769230767,22.84,25.45,3.0,0.0,8.0,0.0,1.0,1.0,0.0,001eve
Mk12,115,0.026,0.5,442.2716666666667,408.44,462.22,1.0,0.0,5.0,0.0,0.0,0.0,0.0,001eve
Groza,52,0.25,0.07142857142857142,27.825,22.16,32.69,3.0,0.0,9.0,0.0,2.0,0.0,0.0,fsduscv
Kar98k,14,0.357,0.0,173.268,72.94,300.79,2.0,0.0,3.0,0.0,0.0,0.0,0.0,fsduscv
VSS,69,0.043,0.5714285714285714,47.24285714285715,22.1,107.72,2.0,0.0,5.0,0.0,0.0,0.0,0.0,fsduscv
ACE32,54,0.0,1.0,13.015,11.27,14.76,0.0,0.0,1.0,0.0,0.0,1.0,0.0,DouYu-WangLaoWu
Beryl M762,18,0.056,0.0,49.18,49.18,49.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6iol-
